Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2000,DEC,STATE,25,6,TOTAL,"1,25,000"
2000,DEC,STATE,27,6,TOTAL,"5,98,28,000"
2000,DEC,STATE,29,6,TOTAL,"89,25,000"
2000,DEC,STATE,36,6,TOTAL,"5,57,62,000"
2000,DEC,STATE,39,6,TOTAL,"1,09,46,000"
2000,DEC,STATE,,6,TOTAL,"10,11,59,000"
2000,DEC,STATE,42,6,TOTAL,"2,73,43,000"
2000,DEC,STATE,46,6,TOTAL,"1,19,03,000"
2000,DEC,STATE,49,6,TOTAL,"61,92,000"
2000,DEC,STATE,53,6,TOTAL,"1,30,43,000"
2000,DEC,STATE,55,6,TOTAL,"18,08,98,000"
2000,FEB,STATE,6,6,TOTAL,"11,68,87,000"
2000,FEB,STATE,16,6,TOTAL,"4,48,21,000"
2000,FEB,STATE,17,6,TOTAL,"80,63,000"
2000,FEB,STATE,19,6,TOTAL,"2,17,91,000"
2000,FEB,STATE,25,6,TOTAL,"83,000"
2000,FEB,STATE,27,6,TOTAL,"5,76,62,000"
2000,FEB,STATE,29,6,TOTAL,"1,14,75,000"
2000,FEB,STATE,36,6,TOTAL,"5,30,10,000"
2000,FEB,STATE,39,6,TOTAL,"1,15,32,000"
2000,FEB,STATE,,6,TOTAL,"9,06,89,000"
2000,FEB,STATE,42,6,TOTAL,"2,90,81,000"
2000,FEB,STATE,46,6,TOTAL,"1,14,23,000"
2000,FEB,STATE,49,6,TOTAL,"62,10,000"
2000,FEB,STATE,53,6,TOTAL,"1,28,36,000"
2000,FEB,STATE,55,6,TOTAL,"17,59,19,000"
2000,JAN,STATE,6,6,TOTAL,"12,00,42,000"
2000,JAN,STATE,16,6,TOTAL,"4,97,14,000"
2000,JAN,STATE,17,6,TOTAL,"80,21,000"
2000,JAN,STATE,19,6,TOTAL,"2,17,96,000"
2000,JAN,STATE,25,6,TOTAL,"66,000"
2000,JAN,STATE,27,6,TOTAL,"6,08,87,000"
2000,JAN,STATE,29,6,TOTAL,"1,21,98,000"
2000,JAN,STATE,36,6,TOTAL,"6,47,57,000"
2000,JAN,STATE,39,6,TOTAL,"1,16,05,000"
2000,JAN,STATE,,6,TOTAL,"9,70,63,000"
2000,JAN,STATE,42,6,TOTAL,"2,88,44,000"
2000,JAN,STATE,46,6,TOTAL,"1,37,85,000"
2000,JAN,STATE,49,6,TOTAL,"66,56,000"
2000,JAN,STATE,53,6,TOTAL,"1,40,51,000"
2000,JAN,STATE,55,6,TOTAL,"18,35,18,000"
2000,JUL,STATE,6,6,TOTAL,"13,26,13,000"
2000,JUL,STATE,16,6,TOTAL,"5,00,45,000"
2000,JUL,STATE,17,6,TOTAL,"80,25,000"
2000,JUL,STATE,19,6,TOTAL,"2,24,04,000"
2000,JUL,STATE,25,6,TOTAL,"1,77,000"
2000,JUL,STATE,27,6,TOTAL,"5,70,72,000"
2000,JUL,STATE,29,6,TOTAL,"1,18,72,000"
2000,JUL,STATE,36,6,TOTAL,"5,86,27,000"
2000,JUL,STATE,39,6,TOTAL,"1,20,29,000"
2000,JUL,STATE,,6,TOTAL,"9,59,00,000"
2000,JUL,STATE,42,6,TOTAL,"2,97,05,000"
2000,JUL,STATE,46,6,TOTAL,"1,16,34,000"
2000,JUL,STATE,49,6,TOTAL,"68,15,000"
2000,JUL,STATE,53,6,TOTAL,"1,31,67,000"
2000,JUL,STATE,55,6,TOTAL,"18,00,52,000"
2000,JUN,STATE,6,6,TOTAL,"12,24,96,000"
2000,JUN,STATE,16,6,TOTAL,"5,07,14,000"
2000,JUN,STATE,17,6,TOTAL,"82,86,000"
2000,JUN,STATE,19,6,TOTAL,"2,30,38,000"
2000,JUN,STATE,25,6,TOTAL,"1,73,000"
2000,JUN,STATE,27,6,TOTAL,"6,13,82,000"
2000,JUN,STATE,29,6,TOTAL,"96,07,000"
2000,JUN,STATE,36,6,TOTAL,"5,94,06,000"
2000,JUN,STATE,39,6,TOTAL,"1,23,38,000"
2000,JUN,STATE,,6,TOTAL,"10,09,43,000"
2000,JUN,STATE,42,6,TOTAL,"3,36,20,000"
2000,JUN,STATE,46,6,TOTAL,"1,33,15,000"
2000,JUN,STATE,49,6,TOTAL,"66,68,000"
2000,JUN,STATE,53,6,TOTAL,"1,37,45,000"
2000,JUN,STATE,55,6,TOTAL,"18,15,09,000"
2000,MAR,STATE,6,6,TOTAL,"12,22,12,000"
2000,MAR,STATE,16,6,TOTAL,"4,73,43,000"
2000,MAR,STATE,17,6,TOTAL,"81,10,000"
2000,MAR,STATE,19,6,TOTAL,"2,38,36,000"
2000,MAR,STATE,25,6,TOTAL,"86,000"
2000,MAR,STATE,27,6,TOTAL,"6,28,49,000"
2000,MAR,STATE,29,6,TOTAL,"1,06,13,000"
2000,MAR,STATE,36,6,TOTAL,"6,52,47,000"
2000,MAR,STATE,39,6,TOTAL,"1,31,21,000"
2000,MAR,STATE,,6,TOTAL,"10,19,66,000"
2000,MAR,STATE,42,6,TOTAL,"3,47,92,000"
2000,MAR,STATE,46,6,TOTAL,"1,34,85,000"
2000,MAR,STATE,49,6,TOTAL,"59,71,000"
2000,MAR,STATE,53,6,TOTAL,"1,47,05,000"
2000,MAR,STATE,55,6,TOTAL,"19,04,32,000"
2000,MAY,STATE,6,6,TOTAL,"12,55,05,000"
2000,MAY,STATE,16,6,TOTAL,"5,17,44,000"
2000,MAY,STATE,17,6,TOTAL,"78,88,000"
2000,MAY,STATE,19,6,TOTAL,"2,24,99,000"
2000,MAY,STATE,25,6,TOTAL,"99,000"
2000,MAY,STATE,27,6,TOTAL,"6,08,75,000"
2000,MAY,STATE,29,6,TOTAL,"78,24,000"
2000,MAY,STATE,36,6,TOTAL,"6,25,08,000"
2000,MAY,STATE,39,6,TOTAL,"1,23,05,000"
2000,MAY,STATE,,6,TOTAL,"10,95,42,000"
2000,MAY,STATE,42,6,TOTAL,"4,73,67,000"
2000,MAY,STATE,46,6,TOTAL,"1,36,43,000"
2000,MAY,STATE,49,6,TOTAL,"70,85,000"
2000,MAY,STATE,53,6,TOTAL,"1,31,18,000"
2000,MAY,STATE,55,6,TOTAL,"18,80,38,000"
2000,NOV,STATE,6,6,TOTAL,"12,39,18,000"
2000,NOV,STATE,16,6,TOTAL,"4,93,73,000"
2000,NOV,STATE,17,6,TOTAL,"90,14,000"
2000,NOV,STATE,19,6,TOTAL,"2,29,80,000"
2000,NOV,STATE,25,6,TOTAL,"1,07,000"
2000,NOV,STATE,27,6,TOTAL,"5,11,95,000"
2000,NOV,STATE,29,6,TOTAL,"93,40,000"
2000,NOV,STATE,36,6,TOTAL,"6,53,03,000"
2000,NOV,STATE,39,6,TOTAL,"1,05,48,000"
2000,NOV,STATE,,6,TOTAL,"9,29,73,000"
2000,NOV,STATE,42,6,TOTAL,"2,99,20,000"
2000,NOV,STATE,46,6,TOTAL,"1,13,69,000"
2000,NOV,STATE,49,6,TOTAL,"54,81,000"
2000,NOV,STATE,53,6,TOTAL,"1,20,20,000"
2000,NOV,STATE,55,6,TOTAL,"18,03,15,000"
2000,OCT,STATE,6,6,TOTAL,"12,86,59,000"
2000,OCT,STATE,16,6,TOTAL,"4,95,83,000"
2000,OCT,STATE,17,6,TOTAL,"89,85,000"
2000,OCT,STATE,19,6,TOTAL,"2,31,05,000"
2000,OCT,STATE,25,6,TOTAL,"79,000"
2000,OCT,STATE,27,6,TOTAL,"5,31,38,000"
2000,OCT,STATE,29,6,TOTAL,"1,02,21,000"
2000,OCT,STATE,36,6,TOTAL,"6,19,15,000"
2000,OCT,STATE,39,6,TOTAL,"1,12,10,000"
2000,OCT,STATE,,6,TOTAL,"9,55,71,000"
2000,OCT,STATE,42,6,TOTAL,"2,97,82,000"
2000,OCT,STATE,46,6,TOTAL,"1,13,35,000"
2000,OCT,STATE,49,6,TOTAL,"60,27,000"
2000,OCT,STATE,53,6,TOTAL,"1,26,97,000"
2000,OCT,STATE,55,6,TOTAL,"18,49,50,000"
2000,SEP,STATE,6,6,TOTAL,"12,19,86,000"
2000,SEP,STATE,16,6,TOTAL,"4,62,89,000"
2000,SEP,STATE,17,6,TOTAL,"82,88,000"
2000,SEP,STATE,19,6,TOTAL,"1,77,86,000"
2000,SEP,STATE,25,6,TOTAL,"91,000"
2000,SEP,STATE,27,6,TOTAL,"5,20,00,000"
2000,SEP,STATE,29,6,TOTAL,"86,35,000"
2000,SEP,STATE,36,6,TOTAL,"5,67,59,000"
2000,SEP,STATE,39,6,TOTAL,"1,06,57,000"
2000,SEP,STATE,,6,TOTAL,"9,38,58,000"
2000,SEP,STATE,42,6,TOTAL,"2,76,54,000"
2000,SEP,STATE,46,6,TOTAL,"1,10,42,000"
2000,SEP,STATE,49,6,TOTAL,"56,19,000"
2000,SEP,STATE,53,6,TOTAL,"1,26,16,000"
2000,SEP,STATE,55,6,TOTAL,"18,00,22,000"
2000,YEAR,STATE,6,6,TOTAL,"1,49,66,53,000"
2000,YEAR,STATE,16,6,TOTAL,"58,52,28,000"
2000,YEAR,STATE,17,6,TOTAL,"9,96,14,000"
2000,YEAR,STATE,19,6,TOTAL,"26,41,75,000"
2000,YEAR,STATE,25,6,TOTAL,"13,89,000"
2000,YEAR,STATE,27,6,TOTAL,"69,30,68,000"
2000,YEAR,STATE,29,6,TOTAL,"12,31,15,000"
2000,YEAR,STATE,36,6,TOTAL,"72,83,05,000"
2000,YEAR,STATE,39,6,TOTAL,"13,90,94,000"
2000,YEAR,STATE,,6,TOTAL,"1,17,40,07,000"
2000,YEAR,STATE,42,6,TOTAL,"37,96,71,000"
2000,YEAR,STATE,46,6,TOTAL,"14,76,41,000"
2000,YEAR,STATE,49,6,TOTAL,"7,47,95,000"
2000,YEAR,STATE,53,6,TOTAL,"15,90,72,000"
2000,YEAR,STATE,55,6,TOTAL,"2,19,21,71,000"
1999,APR,STATE,6,6,TOTAL,"11,56,28,000"
1999,APR,STATE,16,6,TOTAL,"4,59,94,000"
1999,APR,STATE,17,6,TOTAL,"79,67,000"
1999,APR,STATE,19,6,TOTAL,"2,26,54,000"
1999,APR,STATE,25,6,TOTAL,"84,000"
1999,APR,STATE,27,6,TOTAL,"5,96,61,000"
1999,APR,STATE,29,6,TOTAL,"1,13,82,000"
1999,APR,STATE,36,6,TOTAL,"5,65,41,000"
1999,APR,STATE,38,6,TOTAL,"26,06,000"
1999,APR,STATE,39,6,TOTAL,"1,09,84,000"
1999,APR,STATE,,6,TOTAL,"9,28,70,000"
1999,APR,STATE,42,6,TOTAL,"3,30,84,000"
1999,APR,STATE,46,6,TOTAL,"1,15,52,000"
1999,APR,STATE,49,6,TOTAL,"67,11,000"
1999,APR,STATE,53,6,TOTAL,"1,29,66,000"
1999,APR,STATE,55,6,TOTAL,"17,84,62,000"
1999,AUG,STATE,6,6,TOTAL,"12,12,75,000"
1999,AUG,STATE,16,6,TOTAL,"4,72,50,000"
1999,AUG,STATE,17,6,TOTAL,"79,78,000"
1999,AUG,STATE,19,6,TOTAL,"2,05,86,000"
1999,AUG,STATE,25,6,TOTAL,"89,000"
1999,AUG,STATE,27,6,TOTAL,"5,25,99,000"
1999,AUG,STATE,29,6,TOTAL,"1,22,01,000"
1999,AUG,STATE,36,6,TOTAL,"5,46,93,000"
1999,AUG,STATE,38,6,TOTAL,"12,44,000"
1999,AUG,STATE,39,6,TOTAL,"1,03,82,000"
1999,AUG,STATE,,6,TOTAL,"7,91,26,000"
1999,AUG,STATE,42,6,TOTAL,"3,22,59,000"
1999,AUG,STATE,46,6,TOTAL,"1,02,57,000"
1999,AUG,STATE,49,6,TOTAL,"67,68,000"
1999,AUG,STATE,53,6,TOTAL,"1,36,27,000"
1999,AUG,STATE,55,6,TOTAL,"17,69,18,000"
1999,DEC,STATE,6,6,TOTAL,"12,35,85,000"
1999,DEC,STATE,16,6,TOTAL,"4,90,60,000"
1999,DEC,STATE,17,6,TOTAL,"85,18,000"
1999,DEC,STATE,19,6,TOTAL,"2,08,76,000"
1999,DEC,STATE,25,6,TOTAL,"1,90,000"
1999,DEC,STATE,27,6,TOTAL,"5,99,28,000"
1999,DEC,STATE,29,6,TOTAL,"1,50,27,000"
1999,DEC,STATE,36,6,TOTAL,"6,24,50,000"
1999,DEC,STATE,38,6,TOTAL,"17,66,000"
1999,DEC,STATE,39,6,TOTAL,"1,20,88,000"
1999,DEC,STATE,,6,TOTAL,"9,75,50,000"
1999,DEC,STATE,42,6,TOTAL,"3,35,89,000"
1999,DEC,STATE,46,6,TOTAL,"1,26,35,000"
1999,DEC,STATE,49,6,TOTAL,"65,40,000"
1999,DEC,STATE,53,6,TOTAL,"1,34,18,000"
1999,DEC,STATE,55,6,TOTAL,"18,74,86,000"
1999,FEB,STATE,6,6,TOTAL,"10,27,94,000"
1999,FEB,STATE,16,6,TOTAL,"4,05,22,000"
1999,FEB,STATE,17,6,TOTAL,"87,30,000"
1999,FEB,STATE,19,6,TOTAL,"2,00,09,000"
1999,FEB,STATE,25,6,TOTAL,"79,000"
1999,FEB,STATE,27,6,TOTAL,"5,26,66,000"
1999,FEB,STATE,29,6,TOTAL,"1,01,81,000"
1999,FEB,STATE,36,6,TOTAL,"5,12,21,000"
1999,FEB,STATE,38,6,TOTAL,"25,64,000"
1999,FEB,STATE,39,6,TOTAL,"95,86,000"
1999,FEB,STATE,,6,TOTAL,"8,31,87,000"
1999,FEB,STATE,42,6,TOTAL,"2,55,74,000"
1999,FEB,STATE,46,6,TOTAL,"99,31,000"
1999,FEB,STATE,49,6,TOTAL,"51,40,000"
1999,FEB,STATE,53,6,TOTAL,"99,62,000"
1999,FEB,STATE,55,6,TOTAL,"16,18,90,000"
1999,JAN,STATE,6,6,TOTAL,"10,87,78,000"
1999,JAN,STATE,16,6,TOTAL,"4,70,07,000"
1999,JAN,STATE,17,6,TOTAL,"96,79,000"
1999,JAN,STATE,19,6,TOTAL,"2,09,04,000"
1999,JAN,STATE,25,6,TOTAL,"71,000"
1999,JAN,STATE,27,6,TOTAL,"5,65,31,000"
1999,JAN,STATE,29,6,TOTAL,"1,09,60,000"
1999,JAN,STATE,36,6,TOTAL,"5,36,30,000"
1999,JAN,STATE,38,6,TOTAL,"19,59,000"
1999,JAN,STATE,39,6,TOTAL,"99,35,000"
1999,JAN,STATE,,6,TOTAL,"8,84,42,000"
1999,JAN,STATE,42,6,TOTAL,"2,78,43,000"
1999,JAN,STATE,46,6,TOTAL,"1,05,95,000"
1999,JAN,STATE,49,6,TOTAL,"53,83,000"
1999,JAN,STATE,53,6,TOTAL,"1,07,95,000"
1999,JAN,STATE,55,6,TOTAL,"17,44,59,000"
1999,JUL,STATE,6,6,TOTAL,"12,00,47,000"
1999,JUL,STATE,16,6,TOTAL,"4,73,11,000"
1999,JUL,STATE,17,6,TOTAL,"79,53,000"
1999,JUL,STATE,19,6,TOTAL,"2,10,32,000"
1999,JUL,STATE,25,6,TOTAL,"72,000"
1999,JUL,STATE,27,6,TOTAL,"5,23,15,000"
1999,JUL,STATE,29,6,TOTAL,"1,08,83,000"
1999,JUL,STATE,36,6,TOTAL,"5,58,77,000"
1999,JUL,STATE,38,6,TOTAL,"17,56,000"
1999,JUL,STATE,39,6,TOTAL,"1,07,09,000"
1999,JUL,STATE,,6,TOTAL,"8,61,16,000"
1999,JUL,STATE,42,6,TOTAL,"2,78,32,000"
1999,JUL,STATE,46,6,TOTAL,"1,10,33,000"
1999,JUL,STATE,49,6,TOTAL,"68,24,000"
1999,JUL,STATE,53,6,TOTAL,"1,08,17,000"
1999,JUL,STATE,55,6,TOTAL,"17,61,13,000"
1999,JUN,STATE,6,6,TOTAL,"11,04,67,000"
1999,JUN,STATE,16,6,TOTAL,"4,60,28,000"
1999,JUN,STATE,17,6,TOTAL,"81,54,000"
1999,JUN,STATE,19,6,TOTAL,"2,24,58,000"
1999,JUN,STATE,25,6,TOTAL,"91,000"
1999,JUN,STATE,27,6,TOTAL,"5,74,91,000"
1999,JUN,STATE,29,6,TOTAL,"1,28,60,000"
1999,JUN,STATE,36,6,TOTAL,"5,83,36,000"
1999,JUN,STATE,38,6,TOTAL,"18,76,000"
1999,JUN,STATE,39,6,TOTAL,"1,22,02,000"
1999,JUN,STATE,,6,TOTAL,"9,15,95,000"
1999,JUN,STATE,42,6,TOTAL,"3,56,91,000"
1999,JUN,STATE,46,6,TOTAL,"1,06,07,000"
1999,JUN,STATE,49,6,TOTAL,"62,90,000"
1999,JUN,STATE,53,6,TOTAL,"1,09,84,000"
1999,JUN,STATE,55,6,TOTAL,"18,29,96,000"
1999,MAR,STATE,6,6,TOTAL,"11,90,69,000"
1999,MAR,STATE,16,6,TOTAL,"4,68,67,000"
1999,MAR,STATE,17,6,TOTAL,"1,00,28,000"
1999,MAR,STATE,19,6,TOTAL,"2,38,52,000"
1999,MAR,STATE,25,6,TOTAL,"1,11,000"
1999,MAR,STATE,27,6,TOTAL,"6,20,08,000"
1999,MAR,STATE,29,6,TOTAL,"1,47,12,000"
1999,MAR,STATE,36,6,TOTAL,"5,93,13,000"
1999,MAR,STATE,38,6,TOTAL,"26,68,000"
1999,MAR,STATE,39,6,TOTAL,"1,12,47,000"
1999,MAR,STATE,,6,TOTAL,"9,87,88,000"
1999,MAR,STATE,42,6,TOTAL,"3,49,98,000"
1999,MAR,STATE,46,6,TOTAL,"1,24,31,000"
1999,MAR,STATE,49,6,TOTAL,"63,21,000"
1999,MAR,STATE,53,6,TOTAL,"1,31,04,000"
1999,MAR,STATE,55,6,TOTAL,"18,74,20,000"
1999,MAY,STATE,6,6,TOTAL,"11,43,11,000"
1999,MAY,STATE,16,6,TOTAL,"4,75,59,000"
1999,MAY,STATE,17,6,TOTAL,"78,97,000"
1999,MAY,STATE,19,6,TOTAL,"2,13,55,000"
1999,MAY,STATE,25,6,TOTAL,"96,000"
1999,MAY,STATE,27,6,TOTAL,"6,01,55,000"
1999,MAY,STATE,29,6,TOTAL,"1,27,53,000"
1999,MAY,STATE,36,6,TOTAL,"5,61,74,000"
1999,MAY,STATE,38,6,TOTAL,"20,66,000"
1999,MAY,STATE,39,6,TOTAL,"1,18,55,000"
1999,MAY,STATE,,6,TOTAL,"9,49,12,000"
1999,MAY,STATE,42,6,TOTAL,"3,10,78,000"
1999,MAY,STATE,46,6,TOTAL,"1,22,02,000"
1999,MAY,STATE,49,6,TOTAL,"64,88,000"
1999,MAY,STATE,53,6,TOTAL,"1,18,96,000"
1999,MAY,STATE,55,6,TOTAL,"18,20,86,000"
1999,NOV,STATE,6,6,TOTAL,"11,71,62,000"
1999,NOV,STATE,16,6,TOTAL,"5,02,88,000"
1999,NOV,STATE,17,6,TOTAL,"85,31,000"
1999,NOV,STATE,19,6,TOTAL,"2,20,48,000"
1999,NOV,STATE,25,6,TOTAL,"84,000"
1999,NOV,STATE,27,6,TOTAL,"5,45,55,000"
1999,NOV,STATE,29,6,TOTAL,"1,52,98,000"
1999,NOV,STATE,36,6,TOTAL,"5,97,63,000"
1999,NOV,STATE,38,6,TOTAL,"14,17,000"
1999,NOV,STATE,39,6,TOTAL,"1,11,39,000"
1999,NOV,STATE,,6,TOTAL,"9,96,05,000"
1999,NOV,STATE,42,6,TOTAL,"3,44,09,000"
1999,NOV,STATE,46,6,TOTAL,"1,19,78,000"
1999,NOV,STATE,49,6,TOTAL,"60,65,000"
1999,NOV,STATE,53,6,TOTAL,"1,38,18,000"
1999,NOV,STATE,55,6,TOTAL,"18,17,58,000"
1999,OCT,STATE,6,6,TOTAL,"11,94,19,000"
1999,OCT,STATE,16,6,TOTAL,"4,97,06,000"
1999,OCT,STATE,17,6,TOTAL,"81,24,000"
1999,OCT,STATE,19,6,TOTAL,"2,23,42,000"
1999,OCT,STATE,25,6,TOTAL,"87,000"
1999,OCT,STATE,27,6,TOTAL,"5,87,24,000"
1999,OCT,STATE,29,6,TOTAL,"1,43,12,000"
1999,OCT,STATE,36,6,TOTAL,"5,96,53,000"
1999,OCT,STATE,38,6,TOTAL,"14,18,000"
1999,OCT,STATE,39,6,TOTAL,"1,15,07,000"
1999,OCT,STATE,,6,TOTAL,"8,40,78,000"
1999,OCT,STATE,42,6,TOTAL,"3,00,70,000"
1999,OCT,STATE,46,6,TOTAL,"1,18,79,000"
1999,OCT,STATE,49,6,TOTAL,"67,50,000"
1999,OCT,STATE,53,6,TOTAL,"1,19,91,000"
1999,OCT,STATE,55,6,TOTAL,"18,08,76,000"
1999,SEP,STATE,6,6,TOTAL,"11,50,47,000"
1999,SEP,STATE,16,6,TOTAL,"4,45,12,000"
1999,SEP,STATE,17,6,TOTAL,"78,77,000"
1999,SEP,STATE,19,6,TOTAL,"2,16,05,000"
1999,SEP,STATE,25,6,TOTAL,"89,000"
1999,SEP,STATE,27,6,TOTAL,"5,50,23,000"
1999,SEP,STATE,29,6,TOTAL,"1,37,24,000"
1999,SEP,STATE,36,6,TOTAL,"5,46,28,000"
1999,SEP,STATE,38,6,TOTAL,"11,60,000"
1999,SEP,STATE,39,6,TOTAL,"1,06,23,000"
1999,SEP,STATE,,6,TOTAL,"7,76,49,000"
1999,SEP,STATE,42,6,TOTAL,"3,03,07,000"
1999,SEP,STATE,46,6,TOTAL,"1,13,33,000"
1999,SEP,STATE,49,6,TOTAL,"63,48,000"
1999,SEP,STATE,53,6,TOTAL,"1,21,32,000"
1999,SEP,STATE,55,6,TOTAL,"17,75,90,000"
1999,YEAR,STATE,6,6,TOTAL,"1,38,75,82,000"
1999,YEAR,STATE,16,6,TOTAL,"56,21,04,000"
1999,YEAR,STATE,17,6,TOTAL,"10,14,36,000"
1999,YEAR,STATE,19,6,TOTAL,"25,97,21,000"
1999,YEAR,STATE,25,6,TOTAL,"11,43,000"
1999,YEAR,STATE,27,6,TOTAL,"68,16,56,000"
1999,YEAR,STATE,29,6,TOTAL,"15,42,93,000"
1999,YEAR,STATE,36,6,TOTAL,"68,22,79,000"
1999,YEAR,STATE,38,6,TOTAL,"2,25,00,000"
1999,YEAR,STATE,39,6,TOTAL,"13,22,57,000"
1999,YEAR,STATE,,6,TOTAL,"1,07,39,18,000"
1999,YEAR,STATE,42,6,TOTAL,"37,67,34,000"
1999,YEAR,STATE,46,6,TOTAL,"13,64,33,000"
1999,YEAR,STATE,49,6,TOTAL,"7,56,28,000"
1999,YEAR,STATE,53,6,TOTAL,"14,55,10,000"
1999,YEAR,STATE,55,6,TOTAL,"2,14,80,54,000"
1998,APR,STATE,6,6,TOTAL,"10,30,45,000"
1998,APR,STATE,16,6,TOTAL,"4,06,39,000"
1998,APR,STATE,17,6,TOTAL,"1,03,85,000"
1998,APR,STATE,19,6,TOTAL,"2,11,00,000"
1998,APR,STATE,25,6,TOTAL,"1,13,000"
1998,APR,STATE,27,6,TOTAL,"5,58,01,000"
1998,APR,STATE,29,6,TOTAL,"1,29,90,000"
1998,APR,STATE,31,6,TOTAL,"87,34,000"
1998,APR,STATE,36,6,TOTAL,"5,63,49,000"
1998,APR,STATE,38,6,TOTAL,"20,18,000"
1998,APR,STATE,39,6,TOTAL,"1,11,93,000"
1998,APR,STATE,,6,TOTAL,"7,57,67,000"
1998,APR,STATE,42,6,TOTAL,"3,30,08,000"
1998,APR,STATE,46,6,TOTAL,"1,14,79,000"
1998,APR,STATE,49,6,TOTAL,"52,85,000"
1998,APR,STATE,53,6,TOTAL,"1,40,18,000"
1998,APR,STATE,55,6,TOTAL,"17,50,18,000"
1998,AUG,STATE,6,6,TOTAL,"9,79,20,000"
1998,AUG,STATE,16,6,TOTAL,"4,26,47,000"
1998,AUG,STATE,17,6,TOTAL,"96,95,000"
1998,AUG,STATE,19,6,TOTAL,"1,93,56,000"
1998,AUG,STATE,25,6,TOTAL,"89,000"
1998,AUG,STATE,27,6,TOTAL,"4,88,08,000"
1998,AUG,STATE,29,6,TOTAL,"1,22,28,000"
1998,AUG,STATE,31,6,TOTAL,"82,21,000"
1998,AUG,STATE,36,6,TOTAL,"4,99,52,000"
1998,AUG,STATE,38,6,TOTAL,"13,88,000"
1998,AUG,STATE,39,6,TOTAL,"95,33,000"
1998,AUG,STATE,,6,TOTAL,"6,56,92,000"
1998,AUG,STATE,42,6,TOTAL,"2,88,09,000"
1998,AUG,STATE,46,6,TOTAL,"1,01,96,000"
1998,AUG,STATE,49,6,TOTAL,"54,80,000"
1998,AUG,STATE,53,6,TOTAL,"1,46,39,000"
1998,AUG,STATE,55,6,TOTAL,"17,17,33,000"
1998,DEC,STATE,6,6,TOTAL,"11,17,12,000"
1998,DEC,STATE,16,6,TOTAL,"4,85,44,000"
1998,DEC,STATE,17,6,TOTAL,"71,42,000"
1998,DEC,STATE,19,6,TOTAL,"2,00,77,000"
1998,DEC,STATE,25,6,TOTAL,"1,04,000"
1998,DEC,STATE,27,6,TOTAL,"5,74,00,000"
1998,DEC,STATE,29,6,TOTAL,"1,39,09,000"
1998,DEC,STATE,31,6,TOTAL,"70,63,000"
1998,DEC,STATE,36,6,TOTAL,"5,62,69,000"
1998,DEC,STATE,38,6,TOTAL,"20,18,000"
1998,DEC,STATE,39,6,TOTAL,"1,05,11,000"
1998,DEC,STATE,,6,TOTAL,"8,45,10,000"
1998,DEC,STATE,42,6,TOTAL,"3,33,68,000"
1998,DEC,STATE,46,6,TOTAL,"1,15,27,000"
1998,DEC,STATE,49,6,TOTAL,"55,54,000"
1998,DEC,STATE,53,6,TOTAL,"1,52,60,000"
1998,DEC,STATE,55,6,TOTAL,"18,24,65,000"
1998,FEB,STATE,6,6,TOTAL,"9,48,15,000"
1998,FEB,STATE,16,6,TOTAL,"3,81,46,000"
1998,FEB,STATE,17,6,TOTAL,"90,75,000"
1998,FEB,STATE,19,6,TOTAL,"1,94,07,000"
1998,FEB,STATE,25,6,TOTAL,"76,000"
1998,FEB,STATE,27,6,TOTAL,"4,98,65,000"
1998,FEB,STATE,29,6,TOTAL,"1,08,65,000"
1998,FEB,STATE,31,6,TOTAL,"75,31,000"
1998,FEB,STATE,36,6,TOTAL,"4,56,86,000"
1998,FEB,STATE,38,6,TOTAL,"15,61,000"
1998,FEB,STATE,39,6,TOTAL,"93,46,000"
1998,FEB,STATE,,6,TOTAL,"6,95,65,000"
1998,FEB,STATE,42,6,TOTAL,"2,92,11,000"
1998,FEB,STATE,46,6,TOTAL,"1,06,88,000"
1998,FEB,STATE,49,6,TOTAL,"43,03,000"
1998,FEB,STATE,53,6,TOTAL,"1,36,35,000"
1998,FEB,STATE,55,6,TOTAL,"16,05,17,000"
1998,JAN,STATE,6,6,TOTAL,"10,17,15,000"
1998,JAN,STATE,16,6,TOTAL,"4,16,68,000"
1998,JAN,STATE,17,6,TOTAL,"1,07,53,000"
1998,JAN,STATE,19,6,TOTAL,"1,99,79,000"
1998,JAN,STATE,25,6,TOTAL,"79,000"
1998,JAN,STATE,27,6,TOTAL,"5,62,42,000"
1998,JAN,STATE,29,6,TOTAL,"1,06,85,000"
1998,JAN,STATE,31,6,TOTAL,"82,46,000"
1998,JAN,STATE,36,6,TOTAL,"5,17,93,000"
1998,JAN,STATE,38,6,TOTAL,"14,88,000"
1998,JAN,STATE,39,6,TOTAL,"99,02,000"
1998,JAN,STATE,,6,TOTAL,"7,37,84,000"
1998,JAN,STATE,42,6,TOTAL,"2,51,34,000"
1998,JAN,STATE,46,6,TOTAL,"1,19,81,000"
1998,JAN,STATE,49,6,TOTAL,"45,65,000"
1998,JAN,STATE,53,6,TOTAL,"1,29,12,000"
1998,JAN,STATE,55,6,TOTAL,"17,63,19,000"
1998,JUL,STATE,6,6,TOTAL,"10,03,23,000"
1998,JUL,STATE,16,6,TOTAL,"4,19,59,000"
1998,JUL,STATE,17,6,TOTAL,"1,00,20,000"
1998,JUL,STATE,19,6,TOTAL,"1,99,22,000"
1998,JUL,STATE,25,6,TOTAL,"77,000"
